study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp
PRJNA236110	SAMN02594701	SRS541222	SRX446094	SRR1139084	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139084/SRR1139084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139084/SRR1139084_2.fastq.gz
PRJNA236110	SAMN02594690	SRS541223	SRX446095	SRR1139085	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139085/SRR1139085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139085/SRR1139085_2.fastq.gz
PRJNA236110	SAMN02594690	SRS541223	SRX446095	SRR1139086	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139086/SRR1139086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139086/SRR1139086_2.fastq.gz
PRJNA236110	SAMN02594692	SRS541224	SRX446096	SRR1139087	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139087/SRR1139087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139087/SRR1139087_2.fastq.gz
PRJNA236110	SAMN02594692	SRS541224	SRX446096	SRR1139088	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139088/SRR1139088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139088/SRR1139088_2.fastq.gz
PRJNA236110	SAMN02594708	SRS541225	SRX446097	SRR1139089	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139089/SRR1139089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139089/SRR1139089_2.fastq.gz
PRJNA236110	SAMN02594708	SRS541225	SRX446097	SRR1139090	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139090/SRR1139090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139090/SRR1139090_2.fastq.gz
PRJNA236110	SAMN02594699	SRS541226	SRX446098	SRR1139091	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139091/SRR1139091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139091/SRR1139091_2.fastq.gz
PRJNA236110	SAMN02594699	SRS541226	SRX446098	SRR1139092	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139092/SRR1139092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139092/SRR1139092_2.fastq.gz
PRJNA236110	SAMN02594694	SRS541227	SRX446099	SRR1139093	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139093/SRR1139093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139093/SRR1139093_2.fastq.gz
PRJNA236110	SAMN02594694	SRS541227	SRX446099	SRR1139094	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139094/SRR1139094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139094/SRR1139094_2.fastq.gz
PRJNA236110	SAMN02594709	SRS541228	SRX446100	SRR1139095	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139095/SRR1139095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139095/SRR1139095_2.fastq.gz
PRJNA236110	SAMN02594709	SRS541228	SRX446100	SRR1139096	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139096/SRR1139096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139096/SRR1139096_2.fastq.gz
PRJNA236110	SAMN02594702	SRS541229	SRX446101	SRR1139097	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139097/SRR1139097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139097/SRR1139097_2.fastq.gz
PRJNA236110	SAMN02594702	SRS541229	SRX446101	SRR1139098	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139098/SRR1139098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139098/SRR1139098_2.fastq.gz
PRJNA236110	SAMN02594695	SRS541230	SRX446102	SRR1139099	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139099/SRR1139099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139099/SRR1139099_2.fastq.gz
PRJNA236110	SAMN02594695	SRS541230	SRX446102	SRR1139100	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139100/SRR1139100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139100/SRR1139100_2.fastq.gz
PRJNA236110	SAMN02594711	SRS541231	SRX446103	SRR1139101	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139101/SRR1139101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139101/SRR1139101_2.fastq.gz
PRJNA236110	SAMN02594715	SRS541232	SRX446104	SRR1139102	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139102/SRR1139102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139102/SRR1139102_2.fastq.gz
PRJNA236110	SAMN02594715	SRS541232	SRX446104	SRR1139103	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139103/SRR1139103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139103/SRR1139103_2.fastq.gz
PRJNA236110	SAMN02594696	SRS541233	SRX446105	SRR1139104	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139104/SRR1139104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139104/SRR1139104_2.fastq.gz
PRJNA236110	SAMN02594696	SRS541233	SRX446105	SRR1139105	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139105/SRR1139105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139105/SRR1139105_2.fastq.gz
PRJNA236110	SAMN02594712	SRS541234	SRX446106	SRR1139106	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139106/SRR1139106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139106/SRR1139106_2.fastq.gz
PRJNA236110	SAMN02594712	SRS541234	SRX446106	SRR1139107	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139107/SRR1139107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139107/SRR1139107_2.fastq.gz
PRJNA236110	SAMN02594705	SRS541235	SRX446107	SRR1139108	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139108/SRR1139108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139108/SRR1139108_2.fastq.gz
PRJNA236110	SAMN02594705	SRS541235	SRX446107	SRR1139109	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139109/SRR1139109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139109/SRR1139109_2.fastq.gz
PRJNA236110	SAMN02594703	SRS541237	SRX446108	SRR1139110	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139110/SRR1139110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139110/SRR1139110_2.fastq.gz
PRJNA236110	SAMN02594703	SRS541237	SRX446108	SRR1139111	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139111/SRR1139111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139111/SRR1139111_2.fastq.gz
PRJNA236110	SAMN02594714	SRS541236	SRX446109	SRR1139112	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139112/SRR1139112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139112/SRR1139112_2.fastq.gz
PRJNA236110	SAMN02594707	SRS541238	SRX446110	SRR1139113	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139113/SRR1139113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139113/SRR1139113_2.fastq.gz
PRJNA236110	SAMN02594707	SRS541238	SRX446110	SRR1139114	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139114/SRR1139114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139114/SRR1139114_2.fastq.gz
PRJNA236110	SAMN02594595	SRS541239	SRX446111	SRR1139115	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139115/SRR1139115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139115/SRR1139115_2.fastq.gz
PRJNA236110	SAMN02594595	SRS541239	SRX446111	SRR1139116	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139116/SRR1139116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139116/SRR1139116_2.fastq.gz
PRJNA236110	SAMN02594594	SRS541240	SRX446112	SRR1139117	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139117/SRR1139117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139117/SRR1139117_2.fastq.gz
PRJNA236110	SAMN02594594	SRS541240	SRX446112	SRR1139118	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139118/SRR1139118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139118/SRR1139118_2.fastq.gz
PRJNA236110	SAMN02594596	SRS541241	SRX446113	SRR1139119	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139119/SRR1139119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139119/SRR1139119_2.fastq.gz
PRJNA236110	SAMN02594596	SRS541241	SRX446113	SRR1139120	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139120/SRR1139120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139120/SRR1139120_2.fastq.gz
PRJNA236110	SAMN02594599	SRS541242	SRX446114	SRR1139121	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139121/SRR1139121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139121/SRR1139121_2.fastq.gz
PRJNA236110	SAMN02594597	SRS541243	SRX446115	SRR1139122	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139122/SRR1139122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139122/SRR1139122_2.fastq.gz
PRJNA236110	SAMN02594597	SRS541243	SRX446115	SRR1139123	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139123/SRR1139123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139123/SRR1139123_2.fastq.gz
PRJNA236110	SAMN02594603	SRS541244	SRX446116	SRR1139124	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139124/SRR1139124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139124/SRR1139124_2.fastq.gz
PRJNA236110	SAMN02594601	SRS541245	SRX446117	SRR1139125	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139125/SRR1139125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139125/SRR1139125_2.fastq.gz
PRJNA236110	SAMN02594601	SRS541245	SRX446117	SRR1139126	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139126/SRR1139126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139126/SRR1139126_2.fastq.gz
PRJNA236110	SAMN02594602	SRS541246	SRX446118	SRR1139127	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139127/SRR1139127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139127/SRR1139127_2.fastq.gz
PRJNA236110	SAMN02594600	SRS541247	SRX446119	SRR1139128	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139128/SRR1139128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139128/SRR1139128_2.fastq.gz
PRJNA236110	SAMN02594600	SRS541247	SRX446119	SRR1139129	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139129/SRR1139129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139129/SRR1139129_2.fastq.gz
PRJNA236110	SAMN02594607	SRS541248	SRX446120	SRR1139130	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139130/SRR1139130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139130/SRR1139130_2.fastq.gz
PRJNA236110	SAMN02594605	SRS541249	SRX446121	SRR1139131	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139131/SRR1139131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139131/SRR1139131_2.fastq.gz
PRJNA236110	SAMN02594605	SRS541249	SRX446121	SRR1139132	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139132/SRR1139132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139132/SRR1139132_2.fastq.gz
PRJNA236110	SAMN02594604	SRS541251	SRX446122	SRR1139133	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139133/SRR1139133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139133/SRR1139133_2.fastq.gz
PRJNA236110	SAMN02594609	SRS541250	SRX446123	SRR1139134	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139134/SRR1139134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139134/SRR1139134_2.fastq.gz
PRJNA236110	SAMN02594609	SRS541250	SRX446123	SRR1139135	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139135/SRR1139135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139135/SRR1139135_2.fastq.gz
PRJNA236110	SAMN02594606	SRS541252	SRX446124	SRR1139136	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139136/SRR1139136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139136/SRR1139136_2.fastq.gz
PRJNA236110	SAMN02594608	SRS541253	SRX446125	SRR1139137	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139137/SRR1139137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139137/SRR1139137_2.fastq.gz
PRJNA236110	SAMN02594613	SRS541255	SRX446126	SRR1139138	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139138/SRR1139138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139138/SRR1139138_2.fastq.gz
PRJNA236110	SAMN02594613	SRS541255	SRX446126	SRR1139139	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139139/SRR1139139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139139/SRR1139139_2.fastq.gz
PRJNA236110	SAMN02594615	SRS541254	SRX446127	SRR1139140	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139140/SRR1139140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139140/SRR1139140_2.fastq.gz
PRJNA236110	SAMN02594615	SRS541254	SRX446127	SRR1139141	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139141/SRR1139141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139141/SRR1139141_2.fastq.gz
PRJNA236110	SAMN02594610	SRS541256	SRX446128	SRR1139142	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139142/SRR1139142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139142/SRR1139142_2.fastq.gz
PRJNA236110	SAMN02594612	SRS541257	SRX446129	SRR1139143	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139143/SRR1139143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139143/SRR1139143_2.fastq.gz
PRJNA236110	SAMN02594612	SRS541257	SRX446129	SRR1139144	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139144/SRR1139144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139144/SRR1139144_2.fastq.gz
PRJNA236110	SAMN02594616	SRS541259	SRX446130	SRR1139145	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139145/SRR1139145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139145/SRR1139145_2.fastq.gz
PRJNA236110	SAMN02594611	SRS541258	SRX446131	SRR1139146	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139146/SRR1139146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139146/SRR1139146_2.fastq.gz
PRJNA236110	SAMN02594617	SRS541261	SRX446132	SRR1139147	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139147/SRR1139147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139147/SRR1139147_2.fastq.gz
PRJNA236110	SAMN02594617	SRS541261	SRX446132	SRR1139148	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139148/SRR1139148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139148/SRR1139148_2.fastq.gz
PRJNA236110	SAMN02594614	SRS541260	SRX446133	SRR1139149	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139149/SRR1139149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/009/SRR1139149/SRR1139149_2.fastq.gz
PRJNA236110	SAMN02594624	SRS541262	SRX446134	SRR1139150	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139150/SRR1139150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/000/SRR1139150/SRR1139150_2.fastq.gz
PRJNA236110	SAMN02594619	SRS541263	SRX446135	SRR1139151	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139151/SRR1139151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/001/SRR1139151/SRR1139151_2.fastq.gz
PRJNA236110	SAMN02594618	SRS541264	SRX446136	SRR1139152	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139152/SRR1139152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/002/SRR1139152/SRR1139152_2.fastq.gz
PRJNA236110	SAMN02594622	SRS541265	SRX446137	SRR1139153	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139153/SRR1139153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/003/SRR1139153/SRR1139153_2.fastq.gz
PRJNA236110	SAMN02594622	SRS541265	SRX446137	SRR1139154	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139154/SRR1139154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/004/SRR1139154/SRR1139154_2.fastq.gz
PRJNA236110	SAMN02594621	SRS541266	SRX446138	SRR1139155	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139155/SRR1139155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/005/SRR1139155/SRR1139155_2.fastq.gz
PRJNA236110	SAMN02594621	SRS541266	SRX446138	SRR1139156	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139156/SRR1139156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/006/SRR1139156/SRR1139156_2.fastq.gz
PRJNA236110	SAMN02594620	SRS541267	SRX446139	SRR1139157	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139157/SRR1139157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/007/SRR1139157/SRR1139157_2.fastq.gz
PRJNA236110	SAMN02594620	SRS541267	SRX446139	SRR1139158	SRA128528	3702	Arabidopsis thaliana	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139158/SRR1139158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/008/SRR1139158/SRR1139158_2.fastq.gz
